geneIDA	geneIDB	bitScore
MTR_4g114140	MTR_1g108280	329
MTR_4g114140	MTR_2g085300	420
MTR_4g114140	MTR_4g022240	396
MTR_4g114140	MTR_6g011080	488
MTR_4g114140	MTR_6g027550	354
MTR_4g114140	MTR_7g086720	376
MTR_4g114180	MTR_3g107397	111
MTR_4g114220	MTR_3g072260	85.1
MTR_4g114250	MTR_4g114270	1343
MTR_4g114280	MTR_4g114240	1303
MTR_4g114320	MTR_3g107510	461
MTR_4g114340	MTR_4g101380	549
MTR_4g114340	MTR_5g012270	539
MTR_4g114340	MTR_5g012290	553
MTR_4g114360	MTR_0011s0320	557
MTR_4g114360	MTR_3g107470	579
MTR_4g114570	MTR_1g012470	174
MTR_4g114570	MTR_4g010640	182
MTR_4g114640	MTR_1g012520	704
MTR_4g114640	MTR_3g107280	611
MTR_4g114640	MTR_4g114650	892
MTR_4g114650	MTR_1g012520	642
MTR_4g114650	MTR_3g107280	556
MTR_4g114670	MTR_2g019575	255
MTR_4g114670	MTR_2g049790	491
MTR_4g114670	MTR_5g067150	595
MTR_4g114670	MTR_5g088350	418
MTR_4g114670	MTR_8g024590	488
MTR_4g114670	MTR_8g024600	496
MTR_4g114730	MTR_2g087740	184
MTR_4g114730	MTR_4g025900	172
MTR_4g114730	MTR_4g050300	161
MTR_4g114785	MTR_0339s0010	205
MTR_4g114785	MTR_0339s0020	240
MTR_4g114785	MTR_4g114770	238
MTR_4g114840	MTR_1g007930	49.3
MTR_4g114840	MTR_1g023110	68.6
MTR_4g114840	MTR_1g079880	80.5
MTR_4g114840	MTR_1g098890	73.6
MTR_4g114840	MTR_1g099450	74.3
MTR_4g114840	MTR_1g101287	41.2
MTR_4g114840	MTR_2g008340	68.9
MTR_4g114840	MTR_2g010170	42.7
MTR_4g114840	MTR_2g013390	52.4
MTR_4g114840	MTR_2g018720	48.5
MTR_4g114840	MTR_2g028540	51.2
MTR_4g114840	MTR_2g045300	42.7
MTR_4g114840	MTR_2g060750	42.4
MTR_4g114840	MTR_2g064710	41.6
MTR_4g114840	MTR_2g080970	70.1
MTR_4g114840	MTR_2g081920	58.9
MTR_4g114840	MTR_2g084130	55.5
MTR_4g114840	MTR_2g086940	49.3
MTR_4g114840	MTR_2g089610	74.7
MTR_4g114840	MTR_2g089630	48.5
MTR_4g114840	MTR_2g096390	52.0
MTR_4g114840	MTR_2g460770	38.9
MTR_4g114840	MTR_3g011900	51.6
MTR_4g114840	MTR_3g032420	84.3
MTR_4g114840	MTR_3g064410	54.7
MTR_4g114840	MTR_3g080570	70.5
MTR_4g114840	MTR_3g080950	47.4
MTR_4g114840	MTR_3g099410	83.6
MTR_4g114840	MTR_3g102110	69.7
MTR_4g114840	MTR_3g104610	64.7
MTR_4g114840	MTR_3g105500	53.5
MTR_4g114840	MTR_3g105940	51.2
MTR_4g114840	MTR_4g021590	58.2
MTR_4g114840	MTR_4g054770	81.6
MTR_4g114840	MTR_4g057350	48.5
MTR_4g114840	MTR_4g061190	84.3
MTR_4g114840	MTR_4g064190	53.5
MTR_4g114840	MTR_4g078355	42.4
MTR_4g114840	MTR_4g091310	88.2
MTR_4g114840	MTR_5g009950	55.8
MTR_4g114840	MTR_5g022980	83.6
MTR_4g114840	MTR_5g026560	38.5
MTR_4g114840	MTR_5g034080	66.2
MTR_4g114840	MTR_5g064830	40.0
MTR_4g114840	MTR_5g066470	45.8
MTR_4g114840	MTR_5g067520	92.4
MTR_4g114840	MTR_5g067710	40.0
MTR_4g114840	MTR_5g074460	45.4
MTR_4g114840	MTR_5g088870	80.5
MTR_4g114840	MTR_6g042730	76.3
MTR_4g114840	MTR_6g077880	73.6
MTR_4g114840	MTR_7g005490	37.0
MTR_4g114840	MTR_7g024360	86.3
MTR_4g114840	MTR_7g028610	52.4
MTR_4g114840	MTR_7g060830	56.6
MTR_4g114840	MTR_7g078750	52.0
MTR_4g114840	MTR_7g089240	79.0
MTR_4g114840	MTR_7g098020	85.1
MTR_4g114840	MTR_7g107370	44.3
MTR_4g114840	MTR_7g117020	89.7
MTR_4g114840	MTR_7g118370	38.9
MTR_4g114840	MTR_8g027800	38.1
MTR_4g114840	MTR_8g073350	82.4
MTR_4g114840	MTR_8g104320	56.2
MTR_4g114840	MTR_8g464470	37.7
MTR_4g114850	MTR_4g010200	447
MTR_4g114950	MTR_4g098560	489
MTR_4g114960	MTR_3g106900	675
MTR_4g114980	MTR_4g009840	1675
MTR_4g115070	MTR_3g096150	432
MTR_4g115070	MTR_7g033325	437
MTR_4g115070	MTR_8g089840	436
MTR_4g115110	MTR_0073s0030	162
MTR_4g115110	MTR_1g092940	134
MTR_4g115110	MTR_2g058900	114
MTR_4g115110	MTR_3g045160	149
MTR_4g115110	MTR_3g072880	99.0
MTR_4g115110	MTR_3g074460	140
MTR_4g115110	MTR_3g462200	114
MTR_4g115110	MTR_4g010800	202
MTR_4g115110	MTR_4g037490	108
MTR_4g115110	MTR_4g078000	201
MTR_4g115110	MTR_5g064790	91.7
MTR_4g115110	MTR_5g087830	191
MTR_4g115110	MTR_6g012610	122
MTR_4g115110	MTR_7g110460	150
MTR_4g115110	MTR_7g113060	207
MTR_4g115110	MTR_7g117680	143
MTR_4g115110	MTR_8g015280	174
MTR_4g115110	MTR_8g019090	155
MTR_4g115110	MTR_8g075630	166
MTR_4g115120	MTR_1g015020	401
MTR_4g115120	MTR_1g020060	308
MTR_4g115120	MTR_1g063910	338
MTR_4g115120	MTR_2g019990	270
MTR_4g115120	MTR_2g022810	310
MTR_4g115120	MTR_2g041960	396
MTR_4g115120	MTR_2g084120	295
MTR_4g115120	MTR_2g095880	330
MTR_4g115120	MTR_2g095920	310
MTR_4g115120	MTR_2g095950	291
MTR_4g115120	MTR_2g096950	436
MTR_4g115120	MTR_2g096960	338
MTR_4g115120	MTR_2g096970	380
MTR_4g115120	MTR_3g040800	394
MTR_4g115120	MTR_3g050780	329
MTR_4g115120	MTR_3g067765	290
MTR_4g115120	MTR_3g067775	248
MTR_4g115120	MTR_3g067795	395
MTR_4g115120	MTR_3g105320	395
MTR_4g115120	MTR_3g115500	330
MTR_4g115120	MTR_3g462840	389
MTR_4g115120	MTR_4g063930	382
MTR_4g115120	MTR_4g063940	374
MTR_4g115120	MTR_4g063945	358
MTR_4g115120	MTR_4g063950	309
MTR_4g115120	MTR_4g099130	345
MTR_4g115120	MTR_4g108270	386
MTR_4g115120	MTR_4g118855	301
MTR_4g115120	MTR_4g125260	397
MTR_4g115120	MTR_4g126970	334
MTR_4g115120	MTR_4g133920	308
MTR_4g115120	MTR_5g013610	333
MTR_4g115120	MTR_5g023980	371
MTR_4g115120	MTR_5g026370	409
MTR_4g115120	MTR_5g038450	508
MTR_4g115120	MTR_5g038870	424
MTR_4g115120	MTR_5g088400	393
MTR_4g115120	MTR_5g092120	324
MTR_4g115120	MTR_5g099130	355
MTR_4g115120	MTR_6g011330	480
MTR_4g115120	MTR_6g011570	389
MTR_4g115120	MTR_7g058810	334
MTR_4g115120	MTR_7g061660	427
MTR_4g115120	MTR_7g074610	443
MTR_4g115120	MTR_7g083500	308
MTR_4g115120	MTR_7g100500	318
MTR_4g115120	MTR_7g101800	333
MTR_4g115120	MTR_7g116660	311
MTR_4g115120	MTR_8g008820	325
MTR_4g115120	MTR_8g020920	370
MTR_4g115120	MTR_8g073560	283
MTR_4g115120	MTR_8g073700	290
MTR_4g115120	MTR_8g088410	395
MTR_4g115120	MTR_8g100155	391
MTR_4g115120	MTR_8g469230	503
MTR_4g115160	MTR_3g040400	233
MTR_4g115160	MTR_4g108570	277
MTR_4g115300	MTR_1g107425	347
MTR_4g115300	MTR_5g031180	535
MTR_4g115300	MTR_5g031190	538
MTR_4g115300	MTR_5g031210	599
MTR_4g115300	MTR_5g031230	619
MTR_4g115300	MTR_5g031360	548
MTR_4g115300	MTR_5g031390	575
MTR_4g115300	MTR_5g031430	419
MTR_4g115300	MTR_8g068190	535
MTR_4g115300	MTR_8g092630	434
MTR_4g115330	MTR_1g052515	805
MTR_4g115330	MTR_5g096820	790
MTR_4g115330	MTR_7g091880	786
MTR_4g115390	MTR_4g052550	244
MTR_4g115390	MTR_5g089370	303
MTR_4g115410	MTR_3g103480	100
MTR_4g115530	MTR_1g061760	375
MTR_4g115530	MTR_3g081240	338
MTR_4g115530	MTR_3g097310	343
MTR_4g115530	MTR_3g106690	377
MTR_4g115530	MTR_4g115460	406
MTR_4g115530	MTR_7g103260	392
MTR_4g115530	MTR_7g103270	395
MTR_4g115540	MTR_1g061760	426
MTR_4g115540	MTR_3g080690	416
MTR_4g115540	MTR_3g081240	417
MTR_4g115540	MTR_3g106690	393
MTR_4g115540	MTR_4g115460	513
MTR_4g115540	MTR_4g115530	535
MTR_4g115540	MTR_7g103260	442
MTR_4g115540	MTR_7g103270	444
MTR_4g115590	MTR_3g009390	98.2
MTR_4g115620	MTR_3g047380	1142
MTR_4g115620	MTR_5g091340	1102
MTR_4g115630	MTR_3g462390	329
MTR_4g115630	MTR_5g069600	344
MTR_4g115630	MTR_8g028880	357
MTR_4g115640	MTR_2g005410	791
MTR_4g115640	MTR_4g134730	800
MTR_4g115640	MTR_6g023770	702
MTR_4g115640	MTR_6g065650	814
MTR_4g115640	MTR_7g029345	723
MTR_4g115660	MTR_3g106660	823
MTR_4g115670	MTR_1g112630	546
MTR_4g115670	MTR_4g037105	553
MTR_4g115740	MTR_5g009535	147
MTR_4g115780	MTR_4g107920	456
MTR_4g115780	MTR_5g006180	610
MTR_4g115810	MTR_4g115500	2378
MTR_4g115810	MTR_6g013290	1176
MTR_4g115840	MTR_1g109310	61.6
MTR_4g115920	MTR_1g013650	247
MTR_4g115920	MTR_8g027715	311
MTR_4g115950	MTR_7g013760	50.1
MTR_4g115990	MTR_4g116010	435
MTR_4g116040	MTR_2g451510	409
MTR_4g116040	MTR_4g116070	466
MTR_4g116060	MTR_7g095970	53.9
MTR_4g116060	MTR_8g023090	41.2
MTR_4g116140	MTR_0182s0050	336
MTR_4g116140	MTR_4g116130	331
MTR_4g116160	MTR_1g112830	478
MTR_4g116160	MTR_4g092760	395
MTR_4g116170	MTR_4g009870	421
MTR_4g116190	MTR_1g012850	510
MTR_4g116200	MTR_2g450720	234
MTR_4g116277	MTR_2g450700	115
MTR_4g116277	MTR_3g106530	167
MTR_4g116290	MTR_2g450550	409
MTR_4g116320	MTR_3g034130	227
MTR_4g116320	MTR_3g034160	230
MTR_4g116320	MTR_3g103020	253
MTR_4g116320	MTR_4g021785	218
MTR_4g116320	MTR_4g023070	202
MTR_4g116320	MTR_4g023080	241
MTR_4g116320	MTR_4g023090	228
MTR_4g116320	MTR_4g023120	193
MTR_4g116320	MTR_4g023130	243
MTR_4g116320	MTR_4g023150	201
MTR_4g116320	MTR_4g023190	209
MTR_4g116320	MTR_4g023200	204
MTR_4g116320	MTR_4g023380	213
MTR_4g116320	MTR_4g094365	216
MTR_4g116320	MTR_4g109270	222
MTR_4g116320	MTR_4g109280	231
MTR_4g116320	MTR_4g116330	286
MTR_4g116320	MTR_4g117720	246
MTR_4g116320	MTR_4g117770	196
MTR_4g116320	MTR_4g117780	197
MTR_4g116320	MTR_4g117810	196
MTR_4g116320	MTR_4g117850	234
MTR_4g116320	MTR_4g118370	181
MTR_4g116320	MTR_4g118380	212
MTR_4g116320	MTR_4g118400	193
MTR_4g116320	MTR_4g122850	222
MTR_4g116320	MTR_5g070080	199
MTR_4g116320	MTR_5g070088	183
MTR_4g116320	MTR_5g070130	198
MTR_4g116320	MTR_5g097210	196
MTR_4g116320	MTR_6g060650	262
MTR_4g116320	MTR_6g463430	179
MTR_4g116320	MTR_8g032390	209
MTR_4g116320	MTR_8g040935	203
MTR_4g116320	MTR_8g433030	206
MTR_4g116330	MTR_3g034180	363
MTR_4g116330	MTR_3g103020	372
MTR_4g116330	MTR_4g021785	331
MTR_4g116330	MTR_4g023150	288
MTR_4g116330	MTR_4g023190	288
MTR_4g116330	MTR_4g023200	294
MTR_4g116330	MTR_4g094365	342
MTR_4g116330	MTR_4g109270	330
MTR_4g116330	MTR_4g122850	337
MTR_4g116330	MTR_6g463430	184
MTR_4g116340	MTR_3g103020	219
MTR_4g116340	MTR_4g116330	229
MTR_4g116340	MTR_4g117720	196
MTR_4g116340	MTR_4g117770	203
MTR_4g116340	MTR_4g117780	208
MTR_4g116340	MTR_4g117810	203
MTR_4g116410	MTR_1g017780	281
MTR_4g116410	MTR_8g076830	294
MTR_4g116420	MTR_3g107880	359
MTR_4g116520	MTR_2g461180	1307
MTR_4g116530	MTR_2g461190	154
MTR_4g116545	MTR_1g012960	447
MTR_4g116545	MTR_2g461240	499
MTR_4g116545	MTR_3g106400	432
MTR_4g116545	MTR_5g011070	371
MTR_4g116610	MTR_2g461270	69.3
MTR_4g116620	MTR_4g116640	173
MTR_4g116640	MTR_4g116620	173
MTR_4g116770	MTR_0009s0370	525
MTR_4g116770	MTR_0204s0020	822
MTR_4g116770	MTR_1g038600	490
MTR_4g116770	MTR_1g038630	513
MTR_4g116770	MTR_1g104750	523
MTR_4g116770	MTR_1g104770	538
MTR_4g116770	MTR_3g008160	517
MTR_4g116770	MTR_3g008170	528
MTR_4g116770	MTR_3g023480	494
MTR_4g116770	MTR_3g093010	505
MTR_4g116770	MTR_3g093060	446
MTR_4g116770	MTR_4g090600	478
MTR_4g116770	MTR_4g091370	491
MTR_4g116770	MTR_5g006070	564
MTR_4g116770	MTR_5g082540	518
MTR_4g116770	MTR_5g094760	802
MTR_4g116770	MTR_6g087040	573
MTR_4g116770	MTR_6g088375	573
MTR_4g116770	MTR_8g102860	509
MTR_4g116790	MTR_0009s0370	539
MTR_4g116790	MTR_0204s0020	832
MTR_4g116790	MTR_0204s0040	932
MTR_4g116790	MTR_1g038600	503
MTR_4g116790	MTR_1g038630	525
MTR_4g116790	MTR_1g104750	538
MTR_4g116790	MTR_1g104770	551
MTR_4g116790	MTR_3g008160	528
MTR_4g116790	MTR_3g008170	538
MTR_4g116790	MTR_3g023480	507
MTR_4g116790	MTR_3g074380	352
MTR_4g116790	MTR_3g074390	492
MTR_4g116790	MTR_3g093010	511
MTR_4g116790	MTR_4g090600	485
MTR_4g116790	MTR_4g091370	499
MTR_4g116790	MTR_4g116770	932
MTR_4g116790	MTR_5g006070	584
MTR_4g116790	MTR_5g082540	535
MTR_4g116790	MTR_5g094760	804
MTR_4g116790	MTR_6g087040	573
MTR_4g116790	MTR_6g088375	573
MTR_4g116790	MTR_8g102860	514
MTR_4g116890	MTR_4g049350	61.6
MTR_4g116890	MTR_5g024750	36.6
MTR_4g116890	MTR_8g465970	125
MTR_4g116900	MTR_4g116910	564
MTR_4g116920	MTR_3g110280	538
MTR_4g116920	MTR_3g110320	526
MTR_4g116950	MTR_1g009760	1236
MTR_4g116950	MTR_4g107500	1379
MTR_4g116950	MTR_6g011310	1349
MTR_4g116950	MTR_7g117500	1270
MTR_4g116950	MTR_8g006790	1273
MTR_4g116980	MTR_4g008540	278
MTR_4g117000	MTR_4g116990	509
MTR_4g117020	MTR_4g117030	1341
MTR_4g117040	MTR_4g117020	1292
MTR_4g117040	MTR_4g117030	1236
MTR_4g117050	MTR_2g022520	405
MTR_4g117250	MTR_2g022210	373
MTR_4g117260	MTR_8g083120	294
MTR_4g117270	MTR_2g022190	226
MTR_4g117290	MTR_4g117300	988
MTR_4g117300	MTR_4g117290	988
MTR_4g117330	MTR_1g072540	276
MTR_4g117330	MTR_2g022140	384
MTR_4g117360	MTR_2g010520	375
MTR_4g117360	MTR_3g111830	377
MTR_4g117360	MTR_4g092610	411
MTR_4g117360	MTR_7g010900	626
MTR_4g117370	MTR_0268s0080	529
MTR_4g117370	MTR_1g050472	531
MTR_4g117370	MTR_7g029110	512
MTR_4g117370	MTR_8g469010	530
MTR_4g117380	MTR_2g021340	224
MTR_4g117380	MTR_4g117400	321
MTR_4g117380	MTR_4g117450	243
MTR_4g117390	MTR_4g117380	297
MTR_4g117390	MTR_4g117400	301
MTR_4g117390	MTR_4g117450	249
MTR_4g117430	MTR_6g034720	106
MTR_4g117430	MTR_6g463430	95.9
MTR_4g117430	MTR_8g040935	95.9
MTR_4g117450	MTR_4g117380	243
MTR_4g117450	MTR_4g117400	308
MTR_4g117470	MTR_1g105415	265
MTR_4g117470	MTR_4g094598	265
MTR_4g117470	MTR_8g101910	144
MTR_4g117490	MTR_2g021330	853
MTR_4g117490	MTR_3g089510	694
MTR_4g117490	MTR_5g091680	640
MTR_4g117490	MTR_6g079470	684
MTR_4g117530	MTR_4g023440	178
MTR_4g117530	MTR_4g109270	207
MTR_4g117550	MTR_0129s0050	417
MTR_4g117550	MTR_0129s0070	491
MTR_4g117550	MTR_0129s0120	474
MTR_4g117570	MTR_2g021260	746
MTR_4g117610	MTR_1g104590	790
MTR_4g117610	MTR_4g045887	1233
MTR_4g117610	MTR_4g117660	1191
MTR_4g117610	MTR_4g117670	1011
MTR_4g117660	MTR_1g104590	813
MTR_4g117660	MTR_4g045887	1194
MTR_4g117660	MTR_4g117610	1191
MTR_4g117660	MTR_4g117670	1049
MTR_4g117670	MTR_1g104550	597
MTR_4g117670	MTR_1g104590	742
MTR_4g117670	MTR_4g045887	1000
MTR_4g117670	MTR_4g117610	1011
MTR_4g117670	MTR_4g117660	1049
MTR_4g117720	MTR_3g034160	360
MTR_4g117720	MTR_3g103020	373
MTR_4g117720	MTR_4g094365	306
MTR_4g117720	MTR_4g109270	310
MTR_4g117720	MTR_4g116340	196
MTR_4g117720	MTR_8g013010	286
MTR_4g117730	MTR_8g085920	80.1
MTR_4g117750	MTR_3g034130	325
MTR_4g117750	MTR_3g034160	312
MTR_4g117750	MTR_3g034180	332
MTR_4g117750	MTR_3g103020	328
MTR_4g117750	MTR_4g023080	286
MTR_4g117750	MTR_4g109270	307
MTR_4g117750	MTR_4g109280	293
MTR_4g117750	MTR_4g117770	281
MTR_4g117750	MTR_4g117810	281
MTR_4g117750	MTR_5g070080	301
MTR_4g117750	MTR_5g070088	308
MTR_4g117750	MTR_5g070130	312
MTR_4g117750	MTR_5g097210	375
MTR_4g117750	MTR_8g013010	220
MTR_4g117760	MTR_7g096740	86.7
MTR_4g117770	MTR_3g034130	344
MTR_4g117770	MTR_3g034160	358
MTR_4g117770	MTR_3g034180	375
MTR_4g117770	MTR_3g103020	389
MTR_4g117770	MTR_4g021785	341
MTR_4g117770	MTR_4g023070	314
MTR_4g117770	MTR_4g023080	354
MTR_4g117770	MTR_4g023090	344
MTR_4g117770	MTR_4g023130	310
MTR_4g117770	MTR_4g023150	300
MTR_4g117770	MTR_4g023190	302
MTR_4g117770	MTR_4g023200	288
MTR_4g117770	MTR_4g094365	337
MTR_4g117770	MTR_4g109270	387
MTR_4g117770	MTR_4g109280	344
MTR_4g117770	MTR_4g116330	324
MTR_4g117770	MTR_4g116340	203
MTR_4g117770	MTR_4g117720	295
MTR_4g117770	MTR_4g117780	617
MTR_4g117770	MTR_4g122850	333
MTR_4g117770	MTR_5g097210	316
MTR_4g117770	MTR_8g013010	258
MTR_4g117770	MTR_8g032380	305
MTR_4g117770	MTR_8g040935	208
MTR_4g117770	MTR_8g433040	305
MTR_4g117780	MTR_3g034130	327
MTR_4g117780	MTR_3g034160	343
MTR_4g117780	MTR_3g034180	352
MTR_4g117780	MTR_3g103020	380
MTR_4g117780	MTR_4g021785	326
MTR_4g117780	MTR_4g023080	345
MTR_4g117780	MTR_4g023090	338
MTR_4g117780	MTR_4g023130	303
MTR_4g117780	MTR_4g023150	283
MTR_4g117780	MTR_4g023190	289
MTR_4g117780	MTR_4g094365	344
MTR_4g117780	MTR_4g109270	378
MTR_4g117780	MTR_4g109280	336
MTR_4g117780	MTR_4g116330	322
MTR_4g117780	MTR_4g116340	208
MTR_4g117780	MTR_4g117770	617
MTR_4g117780	MTR_4g117810	617
MTR_4g117780	MTR_4g122850	319
MTR_4g117780	MTR_5g097210	303
MTR_4g117780	MTR_8g013010	251
MTR_4g117780	MTR_8g032380	307
MTR_4g117780	MTR_8g040935	211
MTR_4g117780	MTR_8g433040	307
MTR_4g117810	MTR_3g034130	344
MTR_4g117810	MTR_3g034160	358
MTR_4g117810	MTR_3g034180	375
MTR_4g117810	MTR_3g103020	389
MTR_4g117810	MTR_4g021785	341
MTR_4g117810	MTR_4g023070	314
MTR_4g117810	MTR_4g023080	354
MTR_4g117810	MTR_4g023090	344
MTR_4g117810	MTR_4g023130	310
MTR_4g117810	MTR_4g023150	300
MTR_4g117810	MTR_4g023190	302
MTR_4g117810	MTR_4g023200	288
MTR_4g117810	MTR_4g094365	337
MTR_4g117810	MTR_4g109270	387
MTR_4g117810	MTR_4g109280	344
MTR_4g117810	MTR_4g116330	324
MTR_4g117810	MTR_4g116340	203
MTR_4g117810	MTR_4g117720	295
MTR_4g117810	MTR_4g117780	617
MTR_4g117810	MTR_4g122850	333
MTR_4g117810	MTR_5g097210	316
MTR_4g117810	MTR_8g013010	258
MTR_4g117810	MTR_8g032380	305
MTR_4g117810	MTR_8g040935	208
MTR_4g117810	MTR_8g433040	305
MTR_4g117850	MTR_1g055135	324
MTR_4g117850	MTR_1g055175	168
MTR_4g117850	MTR_1g055195	241
MTR_4g117850	MTR_3g034130	360
MTR_4g117850	MTR_3g034160	355
MTR_4g117850	MTR_3g034180	370
MTR_4g117850	MTR_3g103020	400
MTR_4g117850	MTR_4g021785	331
MTR_4g117850	MTR_4g023070	320
MTR_4g117850	MTR_4g023080	328
MTR_4g117850	MTR_4g023090	333
MTR_4g117850	MTR_4g023130	296
MTR_4g117850	MTR_4g094365	331
MTR_4g117850	MTR_4g109270	379
MTR_4g117850	MTR_4g116330	367
MTR_4g117850	MTR_4g117720	342
MTR_4g117850	MTR_4g117750	335
MTR_4g117850	MTR_4g117770	359
MTR_4g117850	MTR_4g117780	349
MTR_4g117850	MTR_4g117810	359
MTR_4g117850	MTR_4g118370	228
MTR_4g117850	MTR_4g122850	298
MTR_4g117850	MTR_5g070080	300
MTR_4g117850	MTR_5g097210	352
MTR_4g117850	MTR_8g013010	261
MTR_4g117850	MTR_8g032390	296
MTR_4g117850	MTR_8g040935	268
MTR_4g117870	MTR_3g034180	259
MTR_4g117870	MTR_3g103020	291
MTR_4g117870	MTR_4g109270	257
MTR_4g117870	MTR_4g122850	256
MTR_4g117880	MTR_1g043770	377
MTR_4g117880	MTR_2g069060	335
MTR_4g117880	MTR_2g069300	414
MTR_4g117880	MTR_8g009080	313
MTR_4g117880	MTR_8g009110	533
MTR_4g117880	MTR_8g009150	456
MTR_4g117880	MTR_8g009170	402
MTR_4g117880	MTR_8g009180	300
MTR_4g117880	MTR_8g063070	331
MTR_4g117890	MTR_0536s0010	627
MTR_4g117890	MTR_0536s0020	832
MTR_4g117890	MTR_2g034990	602
MTR_4g117890	MTR_2g035040	484
MTR_4g117890	MTR_4g117950	603
MTR_4g117890	MTR_4g117960	640
MTR_4g117890	MTR_4g118000	648
MTR_4g117890	MTR_6g035185	555
MTR_4g117890	MTR_6g035265	601
MTR_4g117950	MTR_0536s0020	619
MTR_4g117950	MTR_2g034990	536
MTR_4g117950	MTR_2g035020	528
MTR_4g117950	MTR_2g035040	436
MTR_4g117950	MTR_4g117960	583
MTR_4g117950	MTR_4g118000	619
MTR_4g117950	MTR_5g029800	534
MTR_4g117950	MTR_6g035185	515
MTR_4g117950	MTR_6g035265	550
MTR_4g117960	MTR_2g034990	692
MTR_4g117960	MTR_2g035040	531
MTR_4g117960	MTR_6g035185	688
MTR_4g117970	MTR_0536s0020	335
MTR_4g117970	MTR_2g034990	375
MTR_4g117970	MTR_4g117960	434
MTR_4g117980	MTR_0536s0010	607
MTR_4g117980	MTR_0536s0020	676
MTR_4g117980	MTR_2g034990	683
MTR_4g117980	MTR_2g035020	685
MTR_4g117980	MTR_2g035040	532
MTR_4g117980	MTR_4g117890	653
MTR_4g117980	MTR_4g117950	599
MTR_4g117980	MTR_4g117960	768
MTR_4g117980	MTR_4g117970	397
MTR_4g117980	MTR_4g118000	643
MTR_4g117980	MTR_5g029800	648
MTR_4g117980	MTR_5g067170	644
MTR_4g117980	MTR_6g035185	649
MTR_4g117980	MTR_6g035265	682
MTR_4g117980	MTR_7g012120	642
MTR_4g117980	MTR_8g032950	611
MTR_4g117990	MTR_7g081190	191
MTR_4g118000	MTR_0536s0020	679
MTR_4g118000	MTR_2g034990	549
MTR_4g118000	MTR_2g035040	454
MTR_4g118000	MTR_4g117960	619
MTR_4g118000	MTR_6g035185	555
MTR_4g118000	MTR_6g035265	566
MTR_4g118030	MTR_1g021855	384
MTR_4g118030	MTR_3g092310	438
MTR_4g118030	MTR_3g111600	372
MTR_4g118030	MTR_4g071620	365
MTR_4g118030	MTR_5g019220	368
MTR_4g118030	MTR_5g036580	403
MTR_4g118030	MTR_6g008900	365
MTR_4g118030	MTR_7g094230	489
MTR_4g118030	MTR_7g109210	394
MTR_4g118030	MTR_8g078240	375
MTR_4g118050	MTR_1g085355	263
MTR_4g118050	MTR_1g085440	257
MTR_4g118060	MTR_1g031890	498
MTR_4g118060	MTR_1g085490	499
MTR_4g118360	MTR_1g055175	119
MTR_4g118360	MTR_5g023000	116
MTR_4g118360	MTR_6g463430	94.7
MTR_4g118360	MTR_8g040935	124
MTR_4g118370	MTR_1g055135	262
MTR_4g118370	MTR_1g055175	187
MTR_4g118370	MTR_1g055250	205
MTR_4g118370	MTR_3g103020	219
MTR_4g118370	MTR_4g117720	234
MTR_4g118370	MTR_4g117750	367
MTR_4g118370	MTR_4g117850	228
MTR_4g118370	MTR_5g097210	278
MTR_4g118370	MTR_6g060650	227
MTR_4g118380	MTR_3g034130	352
MTR_4g118380	MTR_3g034160	338
MTR_4g118380	MTR_3g034180	365
MTR_4g118380	MTR_3g103020	370
MTR_4g118380	MTR_4g023080	304
MTR_4g118380	MTR_4g023090	323
MTR_4g118380	MTR_4g094365	323
MTR_4g118380	MTR_4g109270	321
MTR_4g118380	MTR_4g109280	363
MTR_4g118380	MTR_4g116330	329
MTR_4g118380	MTR_4g117720	362
MTR_4g118380	MTR_4g117770	311
MTR_4g118380	MTR_4g117780	299
MTR_4g118380	MTR_4g117810	311
MTR_4g118380	MTR_4g117850	361
MTR_4g118380	MTR_4g118400	349
MTR_4g118380	MTR_4g122850	318
MTR_4g118380	MTR_5g070080	300
MTR_4g118380	MTR_5g097210	291
MTR_4g118380	MTR_6g060650	504
MTR_4g118380	MTR_8g013010	262
MTR_4g118380	MTR_8g032380	290
MTR_4g118380	MTR_8g040935	184
MTR_4g118380	MTR_8g433030	187
MTR_4g118380	MTR_8g433040	290
MTR_4g118400	MTR_1g055175	160
MTR_4g118400	MTR_4g109280	251
MTR_4g118400	MTR_4g116320	193
MTR_4g118400	MTR_4g117720	292
MTR_4g118400	MTR_6g060650	343
MTR_4g118400	MTR_6g463430	152
MTR_4g118400	MTR_8g040935	167
MTR_4g118400	MTR_8g433030	153
MTR_4g118440	MTR_5g081130	143
MTR_4g118470	MTR_4g118480	347
MTR_4g118510	MTR_2g020820	235
MTR_4g118560	MTR_2g020800	494
MTR_4g118560	MTR_3g114670	243
MTR_4g118560	MTR_6g009440	335
MTR_4g118560	MTR_8g074810	241
MTR_4g118570	MTR_2g020750	1207
MTR_4g118570	MTR_4g118590	1410
MTR_4g118610	MTR_7g094450	513
MTR_4g118640	MTR_3g107740	788
MTR_4g118640	MTR_8g068265	971
MTR_4g118640	MTR_8g068300	971
MTR_4g118660	MTR_2g020420	929
MTR_4g118660	MTR_8g011080	1211
MTR_4g118750	MTR_2g020360	107
MTR_4g118770	MTR_1g081900	769
MTR_4g118770	MTR_1g082440	658
MTR_4g118770	MTR_1g082450	621
MTR_4g118770	MTR_3g055600	593
MTR_4g118770	MTR_7g114250	731
