geneIDA	geneIDB	bitScore
MTR_3g466790	MTR_5g011210	219
MTR_3g466830	MTR_3g466890	248
MTR_3g466830	MTR_3g466900	204
MTR_3g466830	MTR_3g466930	213
MTR_3g466900	MTR_3g466830	204
MTR_3g466900	MTR_3g466890	239
MTR_3g466900	MTR_3g466930	228
MTR_3g466930	MTR_3g466830	213
MTR_3g466930	MTR_3g466890	232
MTR_3g466930	MTR_3g466900	228
MTR_3g467000	MTR_3g070290	1113
MTR_3g467020	MTR_3g076800	206
MTR_3g467080	MTR_3g465410	212
MTR_3g467080	MTR_4g063790	255
MTR_3g467120	MTR_5g075390	445
MTR_3g467190	MTR_5g074720	134
MTR_3g467200	MTR_3g465300	771
MTR_3g467200	MTR_3g467220	853
MTR_3g467200	MTR_3g467290	733
MTR_3g467200	MTR_8g073950	617
MTR_3g467200	MTR_8g076372	563
MTR_3g467220	MTR_3g467290	703
MTR_3g467270	MTR_4g018820	610
MTR_3g467270	MTR_5g020940	548
MTR_3g467270	MTR_6g056070	496
MTR_3g467270	MTR_8g020690	484
MTR_3g467270	MTR_8g020700	466
MTR_3g467270	MTR_8g076900	568
MTR_3g467270	MTR_8g077040	563
MTR_3g467340	MTR_3g062220	993
MTR_3g467340	MTR_3g062990	1001
MTR_3g467340	MTR_3g466580	987
MTR_3g467340	MTR_7g026250	919
MTR_3g467350	MTR_3g467360	550
MTR_3g467360	MTR_6g007975	708
MTR_3g467360	MTR_6g007985	568
MTR_3g467360	MTR_6g008015	687
MTR_3g467360	MTR_6g008055	659
MTR_3g467380	MTR_5g075410	824
MTR_3g467420	MTR_2g070140	273
MTR_3g467420	MTR_2g070150	274
MTR_3g467420	MTR_2g070180	275
MTR_3g467420	MTR_2g070200	254
MTR_3g467420	MTR_4g124130	244
MTR_3g467420	MTR_8g056940	248
MTR_3g467430	MTR_2g070120	246
MTR_3g467430	MTR_2g070140	261
MTR_3g467430	MTR_2g070150	268
MTR_3g467430	MTR_2g070180	267
MTR_3g467430	MTR_2g070210	258
MTR_3g467430	MTR_3g467420	392
MTR_3g467430	MTR_4g124130	238
MTR_3g467430	MTR_8g056940	247
MTR_3g467560	MTR_3g117060	370
MTR_3g467560	MTR_7g084330	439
MTR_3g467600	MTR_2g084010	318
MTR_3g467600	MTR_2g084020	323
MTR_3g467600	MTR_2g084080	327
MTR_3g467600	MTR_2g084090	308
MTR_3g467600	MTR_2g084110	317
MTR_3g467600	MTR_3g094650	323
MTR_3g467600	MTR_3g466180	327
MTR_3g467600	MTR_3g466200	326
MTR_3g467600	MTR_4g029170	358
MTR_3g467600	MTR_4g029180	335
MTR_3g467600	MTR_4g029190	303
MTR_3g467600	MTR_4g029200	321
MTR_3g467600	MTR_5g074710	419
MTR_3g467600	MTR_5g074740	417
MTR_3g467600	MTR_5g074760	414
MTR_3g467600	MTR_5g074860	341
MTR_3g467600	MTR_5g074970	340
MTR_3g467600	MTR_5g083860	317
MTR_3g467600	MTR_7g072480	293
MTR_3g467600	MTR_7g072510	328
MTR_3g467640	MTR_3g048607	735
MTR_3g467640	MTR_3g048690	894
MTR_3g467640	MTR_3g062970	1467
MTR_3g467640	MTR_3g451650	794
MTR_3g467640	MTR_3g467340	874
MTR_3g467720	MTR_0116s0050	176
MTR_3g467750	MTR_3g067280	211
MTR_3g479460	MTR_3g079420	1276
MTR_3g479460	MTR_4g066170	1125
MTR_3g479490	MTR_3g479470	603
MTR_3g479490	MTR_6g014150	450
MTR_3g479520	MTR_0036s0220	517
MTR_3g479520	MTR_3g079480	843
MTR_3g479520	MTR_3g479470	630
MTR_3g479520	MTR_3g479490	809
MTR_3g479520	MTR_5g064240	534
MTR_3g479520	MTR_5g464760	516
MTR_3g479520	MTR_5g464810	534
MTR_3g479520	MTR_6g014050	474
MTR_3g479520	MTR_6g014270	498
MTR_3g491860	MTR_3g491840	1540
MTR_3g498755	MTR_1g040370	476
MTR_3g498755	MTR_2g449850	534
MTR_3g498755	MTR_3g434850	588
MTR_3g498755	MTR_7g021130	684
MTR_3g498755	MTR_8g099930	751
MTR_3g498785	MTR_8g099900	676
MTR_3g498825	MTR_8g099880	303
MTR_4g005160	MTR_4g120240	386
MTR_4g005160	MTR_7g112620	499
MTR_4g005160	MTR_7g112960	461
MTR_4g005160	MTR_7g112963	454
MTR_4g005160	MTR_7g112970	454
MTR_4g005160	MTR_7g113020	508
MTR_4g005160	MTR_7g113030	511
MTR_4g005160	MTR_7g113050	509
MTR_4g005170	MTR_1g083490	1117
MTR_4g005170	MTR_4g005180	1100
MTR_4g005180	MTR_1g083490	1083
MTR_4g005180	MTR_4g005170	1100
MTR_4g005190	MTR_0013s0230	1250
MTR_4g005190	MTR_4g005270	1288
MTR_4g005190	MTR_5g008810	813
MTR_4g005190	MTR_6g034985	830
MTR_4g005190	MTR_6g035010	787
MTR_4g005190	MTR_6g088140	741
MTR_4g005190	MTR_6g093100	741
MTR_4g005190	MTR_6g093180	885
MTR_4g005190	MTR_7g034535	1109
MTR_4g005190	MTR_7g062020	731
MTR_4g005190	MTR_8g016960	1105
MTR_4g005190	MTR_8g016975	1165
MTR_4g005190	MTR_8g017020	1060
MTR_4g005220	MTR_3g050030	713
MTR_4g005230	MTR_1g032950	515
MTR_4g005230	MTR_8g012970	745
MTR_4g005230	MTR_8g089800	629
MTR_4g005270	MTR_0013s0230	1383
MTR_4g005270	MTR_3g436160	1157
MTR_4g005270	MTR_4g005190	1288
MTR_4g005270	MTR_5g008810	934
MTR_4g005270	MTR_6g034985	946
MTR_4g005270	MTR_6g035010	899
MTR_4g005270	MTR_6g088140	857
MTR_4g005270	MTR_6g093100	862
MTR_4g005270	MTR_6g093180	1002
MTR_4g005270	MTR_7g034535	1231
MTR_4g005270	MTR_7g062020	852
MTR_4g005270	MTR_8g016960	1227
MTR_4g005270	MTR_8g016975	1300
MTR_4g005270	MTR_8g017020	1188
MTR_4g005450	MTR_4g094510	461
MTR_4g005500	MTR_4g094508	254
MTR_4g005510	MTR_4g007930	762
MTR_4g005750	MTR_2g105570	905
MTR_4g005750	MTR_4g128337	735
MTR_4g005750	MTR_5g007640	716
MTR_4g005930	MTR_1g111120	713
MTR_4g005930	MTR_6g045363	743
MTR_4g006010	MTR_3g109040	972
MTR_4g006010	MTR_6g007807	857
MTR_4g006010	MTR_8g012320	792
MTR_4g006020	MTR_1g038700	143
MTR_4g006020	MTR_1g041330	147
MTR_4g006020	MTR_1g094285	125
MTR_4g006020	MTR_2g015835	115
MTR_4g006020	MTR_2g018300	119
MTR_4g006020	MTR_2g019610	108
MTR_4g006020	MTR_2g027315	155
MTR_4g006020	MTR_2g067480	143
MTR_4g006020	MTR_2g076430	107
MTR_4g006020	MTR_2g087630	105
MTR_4g006020	MTR_2g435830	104
MTR_4g006020	MTR_2g436160	104
MTR_4g006020	MTR_3g049915	97.4
MTR_4g006020	MTR_3g056420	123
MTR_4g006020	MTR_3g071495	130
MTR_4g006020	MTR_3g435810	133
MTR_4g006020	MTR_4g021320	109
MTR_4g006020	MTR_4g070820	120
MTR_4g006020	MTR_4g070990	129
MTR_4g006020	MTR_4g072200	130
MTR_4g006020	MTR_4g107990	127
MTR_4g006020	MTR_4g123995	122
MTR_4g006020	MTR_5g020330	130
MTR_4g006020	MTR_5g039320	141
MTR_4g006020	MTR_5g040220	131
MTR_4g006020	MTR_5g068700	134
MTR_4g006020	MTR_6g015177	122
MTR_4g006020	MTR_6g016730	127
MTR_4g006020	MTR_6g466150	140
MTR_4g006020	MTR_7g006950	142
MTR_4g006020	MTR_7g010545	144
MTR_4g006020	MTR_7g050330	91.3
MTR_4g006020	MTR_7g050380	142
MTR_4g006020	MTR_7g070690	89.4
MTR_4g006020	MTR_7g084600	62.4
MTR_4g006020	MTR_7g110860	122
MTR_4g006020	MTR_8g070870	93.6
MTR_4g006020	MTR_8g432550	129
MTR_4g006090	MTR_6g042190	175
MTR_4g006110	MTR_5g063410	403
MTR_4g006110	MTR_7g021710	422
MTR_4g006120	MTR_4g050950	865
MTR_4g006120	MTR_7g021720	1083
MTR_4g006240	MTR_1g050478	490
MTR_4g006240	MTR_1g115380	520
MTR_4g006240	MTR_2g007590	593
MTR_4g006240	MTR_3g006050	564
MTR_4g006240	MTR_3g036270	457
MTR_4g006240	MTR_3g110740	462
MTR_4g006240	MTR_4g006450	520
MTR_4g006240	MTR_4g019320	526
MTR_4g006240	MTR_4g059340	452
MTR_4g006240	MTR_4g133640	607
MTR_4g006240	MTR_5g075860	535
MTR_4g006240	MTR_5g095830	541
MTR_4g006240	MTR_5g430490	451
MTR_4g006240	MTR_6g016725	445
MTR_4g006240	MTR_7g029535	461
MTR_4g006240	MTR_8g017160	485
MTR_4g006240	MTR_8g037780	499
MTR_4g006250	MTR_2g104970	172
MTR_4g006250	MTR_4g008330	155
MTR_4g006380	MTR_1g031070	99.4
MTR_4g006380	MTR_2g076430	95.1
MTR_4g006380	MTR_2g435830	87.0
MTR_4g006380	MTR_2g436160	87.0
MTR_4g006380	MTR_4g057140	118
MTR_4g006380	MTR_4g064580	137
MTR_4g006380	MTR_5g006550	114
MTR_4g006380	MTR_5g017910	95.1
MTR_4g006380	MTR_7g033255	129
MTR_4g006380	MTR_7g050330	98.6
MTR_4g006380	MTR_7g070690	92.0
MTR_4g006380	MTR_7g102300	87.8
MTR_4g006380	MTR_8g067900	97.1
MTR_4g006380	MTR_8g070870	95.9
MTR_4g006380	MTR_8g089345	113
MTR_4g006380	MTR_8g432550	86.7
MTR_4g006450	MTR_5g075860	491
MTR_4g006450	MTR_8g017160	444
MTR_4g006550	MTR_8g060830	375
MTR_4g006570	MTR_2g104910	371
MTR_4g006575	MTR_2g104900	179
MTR_4g006600	MTR_2g104900	179
MTR_4g006760	MTR_4g125920	1017
MTR_4g006940	MTR_4g009690	226
MTR_4g006970	MTR_2g105010	601
MTR_4g006970	MTR_7g072575	407
MTR_4g007060	MTR_2g105060	255
MTR_4g007090	MTR_4g007095	301
MTR_4g007095	MTR_4g007090	301
MTR_4g007180	MTR_2g105100	522
MTR_4g007230	MTR_2g105230	70.5
MTR_4g007240	MTR_8g102000	519
MTR_4g007255	MTR_5g079590	190
MTR_4g007255	MTR_6g092850	185
MTR_4g007255	MTR_8g040140	190
MTR_4g007440	MTR_1g014190	530
MTR_4g007440	MTR_3g105880	584
MTR_4g007490	MTR_3g450500	482
MTR_4g007570	MTR_4g007580	132
MTR_4g007580	MTR_4g007570	132
MTR_4g007750	MTR_1g075610	418
MTR_4g007750	MTR_2g032060	343
MTR_4g007750	MTR_4g094430	342
MTR_4g007770	MTR_2g460730	308
MTR_4g007820	MTR_5g079490	499
MTR_4g007890	MTR_1g024860	822
MTR_4g007890	MTR_1g025075	888
MTR_4g007890	MTR_1g114170	1081
MTR_4g008140	MTR_4g127310	806
MTR_4g008270	MTR_2g059470	115
MTR_4g008290	MTR_8g080900	142
MTR_4g008330	MTR_2g104970	186
MTR_4g008330	MTR_4g006250	155
MTR_4g008330	MTR_4g008490	156
MTR_4g008340	MTR_3g110150	236
MTR_4g008400	MTR_4g008340	487
MTR_4g008400	MTR_6g080560	264
MTR_4g008420	MTR_3g110150	228
MTR_4g008440	MTR_6g080560	224
MTR_4g008450	MTR_3g110150	223
MTR_4g008450	MTR_4g435338	404
MTR_4g008490	MTR_2g104970	163
MTR_4g008490	MTR_4g008330	156
MTR_4g008540	MTR_4g116980	278
MTR_4g008630	MTR_1g029540	806
MTR_4g008630	MTR_8g090095	603
MTR_4g008650	MTR_8g090125	1570
MTR_4g008660	MTR_1g052175	559
MTR_4g008790	MTR_1g088120	461
MTR_4g008790	MTR_4g013175	499
MTR_4g008790	MTR_4g013180	398
MTR_4g008790	MTR_4g013185	526
MTR_4g009040	MTR_4g009690	583
MTR_4g009070	MTR_7g080910	50.1
MTR_4g009110	MTR_4g009540	418
MTR_4g009340	MTR_4g009620	757
MTR_4g009420	MTR_4g009510	261
MTR_4g009420	MTR_7g451650	311
MTR_4g009470	MTR_0048s0010	559
MTR_4g009470	MTR_1g036610	842
MTR_4g009470	MTR_2g049380	786
MTR_4g009470	MTR_2g082450	478
MTR_4g009470	MTR_3g015377	517
MTR_4g009470	MTR_3g023410	899
MTR_4g009470	MTR_3g047220	857
MTR_4g009470	MTR_3g451910	484
MTR_4g009470	MTR_6g061790	889
MTR_4g009470	MTR_6g074500	468
MTR_4g009470	MTR_6g471550	894
MTR_4g009470	MTR_7g077015	885
MTR_4g009520	MTR_1g106700	266
MTR_4g009520	MTR_2g058680	234
MTR_4g009520	MTR_3g109050	298
MTR_4g009520	MTR_5g009440	223
MTR_4g009520	MTR_8g039580	215
MTR_4g009590	MTR_4g009340	945
MTR_4g009590	MTR_4g009620	804
MTR_4g009590	MTR_7g017620	645
MTR_4g009620	MTR_4g009340	757
MTR_4g009850	MTR_3g011190	320
MTR_4g009910	MTR_1g111050	147
MTR_4g009980	MTR_5g061310	73.9
MTR_4g010110	MTR_2g103950	320
MTR_4g010160	MTR_2g103870	233
MTR_4g010180	MTR_2g103840	304
MTR_4g010180	MTR_2g103850	301
MTR_4g010300	MTR_2g103780	107
MTR_4g010340	MTR_0284s0010	226
MTR_4g010340	MTR_2g019780	256
MTR_4g010340	MTR_2g036120	231
MTR_4g010340	MTR_2g044040	248
MTR_4g010340	MTR_2g045100	238
MTR_4g010340	MTR_3g019650	221
MTR_4g010340	MTR_3g019680	223
MTR_4g010340	MTR_3g019710	230
MTR_4g010340	MTR_3g073170	253
MTR_4g010340	MTR_5g031460	211
MTR_4g010340	MTR_7g011340	225
MTR_4g010340	MTR_8g020590	194
MTR_4g010340	MTR_8g020610	197
MTR_4g010340	MTR_8g020630	254
MTR_4g010340	MTR_8g020650	250
MTR_4g010340	MTR_8g020670	251
MTR_4g010340	MTR_8g020750	230
MTR_4g010340	MTR_8g020760	291
MTR_4g010340	MTR_8g020763	272
MTR_4g010340	MTR_8g020770	239
MTR_4g010410	MTR_4g010510	166
MTR_4g010410	MTR_4g010590	176
MTR_4g010410	MTR_4g010630	192
MTR_4g010410	MTR_4g035280	326
MTR_4g010410	MTR_8g045190	171
MTR_4g010450	MTR_4g010510	277
MTR_4g010530	MTR_2g103750	99.8
MTR_4g010565	MTR_1g012420	772
MTR_4g010590	MTR_4g010410	176
MTR_4g010590	MTR_4g010510	172
MTR_4g010630	MTR_4g010410	192
MTR_4g010630	MTR_4g010510	181
MTR_4g010640	MTR_1g012470	157
MTR_4g010640	MTR_2g103700	199
MTR_4g010650	MTR_3g107320	1062
MTR_4g010650	MTR_3g107360	1081
MTR_4g010710	MTR_4g010615	307
MTR_4g010710	MTR_4g010750	245
MTR_4g010750	MTR_4g010615	280
MTR_4g010750	MTR_4g010880	270
MTR_4g010800	MTR_1g092940	149
MTR_4g010800	MTR_4g115110	202
MTR_4g010800	MTR_7g113060	213
MTR_4g010830	MTR_5g013420	1369
MTR_4g010860	MTR_4g076830	179
MTR_4g010880	MTR_4g010615	218
MTR_4g010880	MTR_4g010750	270
MTR_4g010940	MTR_4g025320	55.5
MTR_4g011000	MTR_1g080680	167
MTR_4g011000	MTR_2g103500	216
MTR_4g011020	MTR_2g103460	240
MTR_4g011020	MTR_2g103490	258
MTR_4g011020	MTR_4g114080	227
MTR_4g011030	MTR_2g103440	86.3
MTR_4g011060	MTR_2g103380	126
MTR_4g011120	MTR_1g042340	171
MTR_4g011120	MTR_4g010410	236
MTR_4g011120	MTR_4g010450	183
MTR_4g011120	MTR_4g010510	188
MTR_4g011120	MTR_4g010590	188
MTR_4g011120	MTR_4g010615	234
MTR_4g011120	MTR_4g010630	216
MTR_4g011120	MTR_4g010710	206
MTR_4g011120	MTR_4g010750	222
MTR_4g011190	MTR_3g107610	142
MTR_4g011230	MTR_4g011270	190
MTR_4g011240	MTR_3g008860	203
MTR_4g011250	MTR_4g011230	245
MTR_4g011250	MTR_4g011270	197
MTR_4g011280	MTR_0236s0050	690
MTR_4g011280	MTR_1g057460	760
MTR_4g011280	MTR_2g101560	766
MTR_4g011280	MTR_2g101590	810
MTR_4g011280	MTR_2g101610	798
MTR_4g011280	MTR_2g101640	852
MTR_4g011280	MTR_2g101650	711
MTR_4g011310	MTR_3g041560	852
MTR_4g011310	MTR_3g048590	800
MTR_4g011310	MTR_3g048740	775
MTR_4g011310	MTR_3g048785	882
MTR_4g011310	MTR_3g048860	828
MTR_4g011310	MTR_3g449240	866
MTR_4g011310	MTR_3g451090	794
MTR_4g011310	MTR_3g452210	794
MTR_4g011310	MTR_3g452730	812
MTR_4g011310	MTR_3g452770	840
MTR_4g011310	MTR_3g452790	872
MTR_4g011310	MTR_3g452800	848
MTR_4g011310	MTR_3g452850	631
MTR_4g011310	MTR_3g452900	759
MTR_4g011310	MTR_3g463540	776
MTR_4g011320	MTR_2g054780	342
MTR_4g011320	MTR_2g103140	417
MTR_4g011320	MTR_3g107630	335
MTR_4g011440	MTR_2g102800	953
MTR_4g011450	MTR_2g064740	3214
MTR_4g011500	MTR_3g065750	73.6
MTR_4g011550	MTR_4g011540	517
MTR_4g011600	MTR_1g010270	445
MTR_4g011620	MTR_1g011650	1905
MTR_4g011620	MTR_3g463680	1434
MTR_4g011620	MTR_4g123850	1415
MTR_4g011620	MTR_7g098320	1747
MTR_4g011620	MTR_7g098370	1920
MTR_4g011620	MTR_7g098750	1644
MTR_4g011620	MTR_7g098760	1930
MTR_4g011620	MTR_7g098780	1795
MTR_4g011620	MTR_7g098890	1566
MTR_4g011620	MTR_7g104100	1642
MTR_4g011620	MTR_7g104130	1610
MTR_4g011620	MTR_7g104150	1633
MTR_4g011620	MTR_8g014360	1508
MTR_4g011630	MTR_1g011640	1885
MTR_4g011630	MTR_1g011650	2006
MTR_4g011630	MTR_1g050525	1767
MTR_4g011630	MTR_1g492950	1790
MTR_4g011630	MTR_2g101090	1654
MTR_4g011630	MTR_2g102640	2310
MTR_4g011630	MTR_2g102660	2323
MTR_4g011630	MTR_2g102670	2269
MTR_4g011630	MTR_3g463680	1505
MTR_4g011630	MTR_4g011620	2239
MTR_4g011630	MTR_4g123850	1501
MTR_4g011630	MTR_7g098300	2019
MTR_4g011630	MTR_7g098320	1822
MTR_4g011630	MTR_7g098370	2051
MTR_4g011630	MTR_7g098750	1737
MTR_4g011630	MTR_7g098760	2078
MTR_4g011630	MTR_7g098780	1952
MTR_4g011630	MTR_7g098800	1898
MTR_4g011630	MTR_7g098890	1660
MTR_4g011630	MTR_7g104100	1728
MTR_4g011630	MTR_7g104110	1795
MTR_4g011630	MTR_7g104130	1732
MTR_4g011630	MTR_7g104150	1757
MTR_4g011630	MTR_8g014360	1536
MTR_4g011640	MTR_1g011640	1893
MTR_4g011640	MTR_1g011650	2031
MTR_4g011640	MTR_1g050525	1770
MTR_4g011640	MTR_1g492950	1796
MTR_4g011640	MTR_2g101090	1662
MTR_4g011640	MTR_2g102640	2332
MTR_4g011640	MTR_2g102660	2343
MTR_4g011640	MTR_2g102670	2288
MTR_4g011640	MTR_3g463680	1511
MTR_4g011640	MTR_4g011620	2267
MTR_4g011640	MTR_4g011630	2650
MTR_4g011640	MTR_4g123850	1489
MTR_4g011640	MTR_7g098300	2026
MTR_4g011640	MTR_7g098320	1818
MTR_4g011640	MTR_7g098370	2076
MTR_4g011640	MTR_7g098740	2085
MTR_4g011640	MTR_7g098750	1740
MTR_4g011640	MTR_7g098760	2085
MTR_4g011640	MTR_7g098780	1966
MTR_4g011640	MTR_7g098800	1899
MTR_4g011640	MTR_7g098890	1677
MTR_4g011640	MTR_7g104100	1724
MTR_4g011640	MTR_7g104110	1793
MTR_4g011640	MTR_7g104130	1728
MTR_4g011640	MTR_7g104150	1756
MTR_4g011640	MTR_8g014360	1531
MTR_4g011680	MTR_7g056493	58.2
MTR_4g011690	MTR_4g011720	569
MTR_4g011720	MTR_4g011690	569
MTR_4g011740	MTR_7g100520	46.2
MTR_4g011840	MTR_7g100900	547
MTR_4g011910	MTR_2g102283	741
MTR_4g011950	MTR_2g102277	1692
MTR_4g012020	MTR_1437s0010	140
MTR_4g012020	MTR_5g077680	143
MTR_4g012020	MTR_8g079458	143
MTR_4g012050	MTR_2g102180	1261
MTR_4g012330	MTR_4g012490	140
MTR_4g012350	MTR_4g012330	138
MTR_4g012350	MTR_4g012460	143
MTR_4g012350	MTR_4g012490	138
MTR_4g012350	MTR_4g012510	136
MTR_4g012460	MTR_4g012330	149
MTR_4g012460	MTR_4g012490	155
MTR_4g012510	MTR_4g012330	133
MTR_4g012510	MTR_4g012350	136
MTR_4g012510	MTR_4g012460	139
MTR_4g012510	MTR_4g012490	144
MTR_4g012610	MTR_4g012580	87.0
MTR_4g012680	MTR_5g464630	414
MTR_4g012757	MTR_0169s0020	216
MTR_4g012757	MTR_1g083145	221
MTR_4g012757	MTR_2g059730	188
MTR_4g012757	MTR_2g105470	197
MTR_4g012757	MTR_3g040790	229
MTR_4g012757	MTR_3g081270	219
MTR_4g012757	MTR_3g110072	223
MTR_4g012757	MTR_4g052570	234
MTR_4g012757	MTR_4g105210	130
MTR_4g012757	MTR_5g045980	132
MTR_4g012757	MTR_6g061740	162
MTR_4g012757	MTR_6g083230	160
MTR_4g012757	MTR_7g029640	205
MTR_4g012757	MTR_7g115520	216
MTR_4g012757	MTR_8g409320	210
MTR_4g012860	MTR_2g017520	337
MTR_4g012940	MTR_1g097420	301
MTR_4g012940	MTR_2g101890	417
MTR_4g012940	MTR_4g069850	381
MTR_4g012940	MTR_6g039490	252
MTR_4g012940	MTR_8g092020	289
MTR_4g012950	MTR_0206s0010	171
MTR_4g013090	MTR_4g012960	533
MTR_4g013090	MTR_4g013100	543
MTR_4g013090	MTR_4g013135	500
MTR_4g013100	MTR_4g012960	495
MTR_4g013135	MTR_4g012960	476
MTR_4g013135	MTR_4g013100	498
MTR_4g013160	MTR_1g039435	57.4
MTR_4g013160	MTR_3g018865	70.1
MTR_4g013160	MTR_3g451540	52.0
MTR_4g013160	MTR_4g017790	58.5
MTR_4g013160	MTR_4g017920	50.8
MTR_4g013160	MTR_4g017940	54.7
MTR_4g013160	MTR_4g018680	56.6
MTR_4g013160	MTR_4g018693	52.0
MTR_4g013160	MTR_4g026680	52.0
MTR_4g013160	MTR_4g026818	62.0
MTR_4g013160	MTR_4g026965	56.6
MTR_4g013160	MTR_5g023775	65.9
MTR_4g013160	MTR_5g083255	57.8
MTR_4g013160	MTR_7g008070	57.4
MTR_4g013160	MTR_7g008100	56.2
MTR_4g013160	MTR_7g008940	58.2
MTR_4g013160	MTR_7g008970	57.0
MTR_4g013160	MTR_7g008985	59.3
MTR_4g013160	MTR_7g029165	59.3
MTR_4g013160	MTR_7g033740	70.1
MTR_4g013160	MTR_7g056030	61.6
MTR_4g013160	MTR_7g064000	52.4
MTR_4g013160	MTR_7g095780	64.3
MTR_4g013160	MTR_7g095790	63.9
MTR_4g013160	MTR_7g095800	64.7
MTR_4g013160	MTR_7g095860	40.4
MTR_4g013160	MTR_7g446010	58.5
MTR_4g013175	MTR_1g088120	556
MTR_4g013175	MTR_3g013470	405
MTR_4g013175	MTR_4g008790	499
MTR_4g013175	MTR_4g013180	454
MTR_4g013175	MTR_4g013185	698
MTR_4g013175	MTR_7g078040	394
MTR_4g013175	MTR_7g078840	452
MTR_4g013175	MTR_7g078860	416
MTR_4g013175	MTR_7g078900	454
MTR_4g013175	MTR_7g079160	394
MTR_4g013180	MTR_1g088120	406
MTR_4g013180	MTR_7g079160	401
MTR_4g013185	MTR_1g088120	580
MTR_4g013185	MTR_3g013470	407
MTR_4g013185	MTR_7g078840	457
MTR_4g013185	MTR_7g078860	421
MTR_4g013185	MTR_7g078900	457
MTR_4g013185	MTR_7g079160	406
MTR_4g013205	MTR_6g087910	644
MTR_4g013220	MTR_0004s0260	404
MTR_4g013220	MTR_1g100375	436
MTR_4g013220	MTR_1g471070	430
MTR_4g013220	MTR_2g022120	594
MTR_4g013220	MTR_2g072860	409
MTR_4g013220	MTR_3g067785	595
MTR_4g013220	MTR_3g093185	191
MTR_4g013220	MTR_3g450670	430
MTR_4g013220	MTR_3g464170	436
MTR_4g013220	MTR_3g464310	438
MTR_4g013220	MTR_3g464850	334
MTR_4g013220	MTR_4g026120	589
MTR_4g013220	MTR_4g036435	589
MTR_4g013220	MTR_5g077245	590
MTR_4g013220	MTR_6g016670	438
MTR_4g013220	MTR_6g051405	436
MTR_4g013220	MTR_7g072210	393
MTR_4g013220	MTR_7g083520	393
MTR_4g013220	MTR_7g461350	438
MTR_4g013240	MTR_4g013245	782
MTR_4g013260	MTR_7g071120	426
MTR_4g013265	MTR_4g131510	388
MTR_4g013265	MTR_4g133040	365
MTR_4g013265	MTR_8g027585	538
MTR_4g013290	MTR_3g031200	583
MTR_4g013290	MTR_7g070530	647
MTR_4g013295	MTR_7g070510	417
MTR_4g013300	MTR_7g070480	647
MTR_4g013305	MTR_2g088270	486
MTR_4g013305	MTR_3g073370	473
MTR_4g013305	MTR_4g035490	423
MTR_4g013305	MTR_4g048320	519
MTR_4g013310	MTR_4g013320	268
MTR_4g013310	MTR_4g013325	231
MTR_4g013310	MTR_4g013330	251
MTR_4g013310	MTR_7g070390	218
MTR_4g013315	MTR_4g017640	1058
MTR_4g013315	MTR_4g018910	1025
MTR_4g013315	MTR_4g019030	1151
MTR_4g013325	MTR_4g013310	231
MTR_4g013325	MTR_4g013320	266
MTR_4g013325	MTR_4g013330	254
MTR_4g013325	MTR_4g013335	285
MTR_4g013325	MTR_7g070390	221
MTR_4g013330	MTR_1g054525	199
MTR_4g013330	MTR_4g013320	284
MTR_4g013330	MTR_7g070390	230
MTR_4g013335	MTR_0433s0040	208
MTR_4g013335	MTR_1g054525	206
MTR_4g013335	MTR_4g013310	255
MTR_4g013335	MTR_4g013320	283
MTR_4g013335	MTR_4g013325	285
MTR_4g013335	MTR_4g013330	289
MTR_4g013335	MTR_4g013345	296
MTR_4g013335	MTR_4g013350	311
MTR_4g013335	MTR_4g013355	177
MTR_4g013335	MTR_4g013385	208
MTR_4g013335	MTR_4g013770	204
MTR_4g013335	MTR_7g070390	234
MTR_4g013345	MTR_0433s0040	231
MTR_4g013345	MTR_1g054525	210
MTR_4g013345	MTR_4g013310	264
MTR_4g013345	MTR_4g013320	309
MTR_4g013345	MTR_4g013325	266
MTR_4g013345	MTR_4g013330	324
MTR_4g013345	MTR_4g013350	344
MTR_4g013345	MTR_4g013355	201
MTR_4g013345	MTR_4g013385	231
MTR_4g013345	MTR_7g070390	239
MTR_4g013350	MTR_0433s0040	230
MTR_4g013350	MTR_1g054525	209
MTR_4g013350	MTR_4g013310	270
MTR_4g013350	MTR_4g013320	310
MTR_4g013350	MTR_4g013325	270
MTR_4g013350	MTR_4g013330	331
MTR_4g013350	MTR_4g013335	311
MTR_4g013350	MTR_4g013345	344
MTR_4g013350	MTR_4g013355	199
MTR_4g013350	MTR_4g013385	230
MTR_4g013350	MTR_7g070390	242
MTR_4g013355	MTR_0433s0040	264
MTR_4g013355	MTR_4g013320	178
MTR_4g013355	MTR_4g013330	183
MTR_4g013355	MTR_4g013335	177
MTR_4g013355	MTR_4g013385	264
MTR_4g013355	MTR_4g013770	230
MTR_4g013370	MTR_4g014280	1166
MTR_4g013385	MTR_4g013310	197
MTR_4g013385	MTR_4g013320	216
MTR_4g013385	MTR_4g013330	213
MTR_4g013385	MTR_4g013335	208
MTR_4g013385	MTR_4g013355	264
MTR_4g013385	MTR_4g013770	243
MTR_4g013385	MTR_7g070390	215
MTR_4g013730	MTR_7g070250	177
MTR_4g013735	MTR_8g463870	85.1
MTR_4g013760	MTR_1g018690	422
MTR_4g013770	MTR_0433s0040	243
MTR_4g013770	MTR_4g013310	189
MTR_4g013770	MTR_4g013320	197
MTR_4g013770	MTR_4g013330	206
